"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDF17","OUT035",3261.72199909515
"NCF31","OUT027",3861.14127047645
"FDA37","OUT013",2060.65043022455
"FDO51","OUT046",797.994744177668
"FDF34","OUT013",3219.97544106483
"FDD57","OUT018",1282.59340265155
"FDO37","OUT046",3640.52536383291
"FDR49","OUT049",913.236865083829
"FDS39","OUT049",2392.57913786877
"FDI48","OUT027",2360.39207797985
"DRM35","OUT049",2923.29027427246
"FDV57","OUT035",3065.30165991861
"FDZ55","OUT013",2627.63479451688
"FDI28","OUT035",1415.66642037141
"FDS21","OUT045",1030.07470825015
"FDT34","OUT013",1706.41733148853
"DRI25","OUT035",1043.05819136644
"FDT47","OUT010",-297.139501264108
"DRH39","OUT045",1149.12727660368
"NCD54","OUT045",2246.27480824979
"FDU16","OUT027",2856.09453639006
"NCW29","OUT045",1986.92213498732
"FDV25","OUT027",4936.47141741975
"FDM56","OUT035",1903.58704137742
"FDZ04","OUT027",2520.73977432935
"FDG59","OUT019",-1246.42879061924
"FDI56","OUT045",1398.36099893838
"FDS33","OUT035",1591.33199653597
"FDC23","OUT049",2902.06824763681
"FDT11","OUT049",3103.68108734243
"FDG17","OUT045",3834.78513450881
"FDZ44","OUT045",1833.92509870361
"FDJ52","OUT013",2608.56894647596
"DRI23","OUT046",2522.72307436126
"DRE15","OUT010",-619.543820988246
"NCF07","OUT013",1643.27522719968
"NCR29","OUT049",1009.91791220678
"FDE44","OUT019",-1110.83897942991
"FDT23","OUT035",1477.76007012116
"NCG06","OUT017",4157.31879064333
"NCU41","OUT010",1138.15408583088
"FDH46","OUT017",1789.9445623792
"FDV31","OUT013",2858.75331741915
"NCT41","OUT027",3885.16487719088
"FDE22","OUT027",4014.90112327023
"FDC26","OUT045",1677.57212985233
"DRF51","OUT017",704.100664453469
"NCY53","OUT019",-107.386021836284
"FDY21","OUT017",3213.02662790571
"FDL27","OUT013",1114.57128444982
"FDZ34","OUT049",3173.02843430315
"NCF43","OUT010",406.686013436398
"FDC21","OUT035",1927.76087875299
"FDL26","OUT013",2521.22110351999
"FDT25","OUT010",34.6387588185779
"NCR30","OUT046",1202.29985093429
"DRL23","OUT019",-197.577674973648
"NCR05","OUT049",3212.67896798287
"NCE19","OUT018",593.869878555953
"FDY07","OUT035",899.846920753312
"FDB10","OUT017",3808.00669326694
"FDP57","OUT013",1713.56949343633
"FDU48","OUT019",194.973148672157
"FDH48","OUT035",1517.85748953986
"FDO33","OUT035",1978.7832489884
"NCU29","OUT045",2294.8441308628
"FDW35","OUT046",742.897026974897
"FDH05","OUT010",1791.60994321808
"FDP26","OUT049",1764.79859577353
"DRG27","OUT035",834.220644116836
"FDQ33","OUT046",2431.19013535917
"FDH20","OUT010",-253.600579562508
"FDV14","OUT046",1469.27632062652
"DRD01","OUT046",943.124392148121
"NCI17","OUT049",1605.64403277851
"FDF39","OUT010",2309.27234168325
"FDX37","OUT046",1618.88753695926
"NCX17","OUT035",3807.67922824102
"FDN03","OUT013",4033.79142078316
"NCS41","OUT010",1006.21356037956
"FDH34","OUT045",2875.5365126617
"NCX53","OUT018",1996.82615628646
"FDY31","OUT046",2392.08208351611
"FDD20","OUT017",2131.48878466616
"FDE51","OUT045",746.622381273275
"FDV27","OUT046",1462.70363299117
"FDF16","OUT035",2511.92316397793
"FDZ02","OUT049",1692.9390517467
"NCK05","OUT045",954.721382201854
"FDM12","OUT027",4503.59067525905
"NCA05","OUT018",2111.02572077528
"FDX33","OUT045",2513.44272962534
"FDM25","OUT049",2946.76986434648
"FDE41","OUT018",1143.29067721907
"FDW14","OUT045",1418.94501711973
"NCD30","OUT046",1535.15259166664
"FDB23","OUT010",1730.17834896666
"FDF45","OUT046",1063.18819716074
"FDW20","OUT017",2107.08030474326
"FDF47","OUT045",3443.15024142109
"NCR05","OUT019",1265.3458937973
"DRB01","OUT046",2970.6390551739
"FDE36","OUT013",2695.202550041
"FDU56","OUT049",3037.49939080677
"FDB23","OUT049",3687.09814954905
"FDN48","OUT049",1561.29031499415
"FDS43","OUT013",3031.80735050546
"NCN05","OUT013",2942.09072295948
"NCL53","OUT049",2883.63601770892
"FDL56","OUT046",1407.54626118201
"FDH17","OUT018",1313.06526155136
"FDP37","OUT046",2018.93193706401
"FDG09","OUT019",1160.8936810375
"FDA55","OUT045",3505.84008433348
"FDX31","OUT049",3843.86136737743
"FDJ41","OUT045",4056.22037337476
"DRC24","OUT045",2422.32682891686
"FDQ21","OUT035",2102.61083213303
"NCT54","OUT045",1416.27706651655
"FDH08","OUT049",3739.37148113255
"FDY38","OUT018",3435.31347335387
"DRM11","OUT010",2194.39553508844
"FDG32","OUT049",3575.52909394311
"NCH18","OUT046",3849.19285023478
"FDI20","OUT035",3490.95575290707
"FDA33","OUT018",2084.2355104675
"FDN45","OUT013",3536.39946711426
"FDT45","OUT010",-955.701450077844
"FDR32","OUT035",3791.31632155263
"FDA48","OUT017",3569.62815351137
"FDN23","OUT017",2467.00019727484
"NCR18","OUT035",862.860584842074
"FDD45","OUT046",1520.93011089119
"FDI22","OUT018",2981.78877688146
"FDT09","OUT013",2189.34953085415
"DRC24","OUT027",3903.1496424186
"FDT39","OUT046",2455.84922513322
"FDX28","OUT045",1505.35501966473
"FDA50","OUT018",1254.77035776328
"FDT33","OUT027",4175.29584018224
"FDQ60","OUT049",2040.10358326049
"NCM19","OUT018",1491.87123402194
"FDF40","OUT046",3972.09613486152
"NCI30","OUT035",3975.45030972528
"FDK34","OUT049",3846.20571626645
"FDA38","OUT027",5234.35979333171
"FDT02","OUT045",596.63245158944
"FDC11","OUT017",1497.51106610246
"FDD08","OUT046",708.128325927339
"NCS29","OUT046",4116.75130501932
"DRI03","OUT010",931.041880881609
"FDK48","OUT035",1337.62207430151
"FDM52","OUT049",2495.25800517831
"FDP49","OUT035",1135.18744424475
"DRA24","OUT046",2660.40168376098
"NCJ43","OUT049",2829.23029007387
"FDE11","OUT045",2881.94217506133
"FDP01","OUT049",2610.52635644141
"FDQ59","OUT018",1138.03457824033
"FDA43","OUT019",1203.70932436688
"FDL14","OUT017",2612.95714110239
"FDV50","OUT010",97.0546841983831
"FDT01","OUT027",4780.83643962262
"NCC42","OUT035",2370.13358145485
"FDO28","OUT046",1899.66305365379
"FDD32","OUT019",-532.70949519864
"FDV45","OUT035",3098.40945062089
"NCW17","OUT019",114.943563222159
"NCJ17","OUT027",2795.05271790194
"NCF18","OUT049",3093.24541982031
"FDP01","OUT045",2439.13319050911
"FDH24","OUT045",2456.31408071273
"FDI38","OUT027",4790.21648613383
"FDX03","OUT035",947.472806176292
"FDY28","OUT046",3395.15175465973
"FDN34","OUT018",2483.22463067347
"FDJ02","OUT045",2363.78882233152
"FDW40","OUT019",386.308941899937
"FDX03","OUT017",886.473848398384
"FDE17","OUT027",3919.69848841338
"FDT58","OUT046",2673.04429367771
"FDI38","OUT013",3360.14426366614
"FDW22","OUT035",3705.317266218
"FDS15","OUT027",3238.58695912909
"NCX06","OUT013",2912.54929171582
"DRK47","OUT035",3746.97672496354
"FDC23","OUT027",4290.13598277454
"FDM56","OUT010",-161.958241128605
"FDP21","OUT046",3072.64370811676
"FDP58","OUT046",3443.10586497216
"FDA27","OUT019",2170.58986668298
"FDK41","OUT019",-536.894582535172
"NCH42","OUT046",3624.66059910386
"FDG29","OUT045",664.07258051319
"FDW15","OUT018",2178.51632624645
"FDD28","OUT018",702.074057630554
"FDQ37","OUT049",3177.5506755486
"FDC23","OUT035",2987.57199049337
"FDV13","OUT035",1620.42920086752
"FDK33","OUT046",3362.33349384887
"FDO33","OUT013",1829.69315584804
"FDN21","OUT017",2681.3812502471
"NCW06","OUT027",4483.13064821554
"FDI38","OUT035",3461.4412522307
"FDC21","OUT027",3222.64036828613
"NCS05","OUT046",2107.38283921375
"NCN53","OUT049",719.21980942694
"FDV40","OUT010",-656.731338052813
"FDG60","OUT017",3770.24945013821
"NCY30","OUT027",4340.28004636383
"FDM40","OUT045",2181.10820432131
"NCO30","OUT046",2912.45303274764
"FDK10","OUT046",2934.84758013073
"FDM36","OUT045",2729.41493445298
"FDN10","OUT013",1907.93981561146
"FDM46","OUT018",1204.93946562047
"FDX50","OUT049",1883.88939478822
"FDP33","OUT045",3932.1107334549
"FDO12","OUT045",3035.35250629017
"FDC28","OUT013",1795.14046883875
"FDO31","OUT045",1303.47660266982
"FDX45","OUT035",2607.46883821296
"FDV21","OUT049",2072.41864211115
"FDH04","OUT049",1609.02132466482
"NCG54","OUT013",2704.13761074294
"FDO13","OUT046",2616.57943299806
"FDA09","OUT027",4325.67398369308
"FDC38","OUT017",2208.96262237279
"NCO42","OUT046",2303.75840557638
"FDL45","OUT049",2071.46171988406
"NCK31","OUT013",888.9097527419
"FDM39","OUT017",2960.90569243161
"FDC22","OUT010",1178.93222873578
"FDF46","OUT046",1842.20783795546
"FDQ37","OUT045",2993.81870093007
"FDH41","OUT010",1471.0229241291
"FDQ04","OUT046",691.262976960549
"NCQ02","OUT027",4444.15457927408
"FDJ57","OUT027",4485.86648014673
"NCE07","OUT049",2340.14883518357
"FDE56","OUT013",1052.87815603711
"FDI20","OUT049",3419.32240625063
"FDK36","OUT018",557.106153056743
"FDP08","OUT027",4530.62685539659
"FDF44","OUT017",2231.13818277612
"NCU53","OUT017",2752.21270314276
"FDF47","OUT035",3676.94890046318
"FDS55","OUT010",512.039421586336
"FDZ52","OUT010",-135.473155421439
"FDL04","OUT018",1396.06748993743
"NCM26","OUT035",2571.67224984447
"FDX43","OUT049",2779.91692590829
"FDP52","OUT049",3718.57618172378
"DRK49","OUT045",635.383313487408
"FDE38","OUT013",2670.74361522355
"DRF13","OUT035",2459.81069101887
"FDK41","OUT010",-540.295353765485
"FDJ04","OUT027",3345.89025245356
"FDZ44","OUT018",1626.93073374326
"FDS11","OUT013",3635.56214519676
"FDA55","OUT049",3686.48487290842
"NCW53","OUT046",3073.54157636521
"FDB49","OUT027",3092.50569047248
"FDD23","OUT017",3130.31522202246
"NCV42","OUT045",1683.97311562538
"NCZ29","OUT018",1728.86581196081
"FDQ26","OUT013",1038.71020328433
"FDV08","OUT017",810.965385674783
"FDC53","OUT049",1709.02960646802
"FDV58","OUT010",1222.69598650575
"NCP02","OUT019",-941.988205975834
"DRI37","OUT045",858.357242605945
"FDQ12","OUT049",3716.52424176941
"FDE33","OUT046",1301.9133270857
"FDX27","OUT045",1504.54195127637
"FDM22","OUT017",1004.47041712409
"NCH30","OUT019",-99.3060438700809
"FDC04","OUT017",3919.3166442197
"FDO38","OUT046",1297.97631582634
"FDV52","OUT027",3338.42641191029
"FDB32","OUT013",1568.89095513794
"FDV43","OUT018",512.349756547259
"FDI24","OUT018",2552.74665094081
"FDR40","OUT017",1472.65118463786
"FDW02","OUT049",2130.94598269884
"FDE44","OUT049",896.642707858501
"FDL38","OUT046",1496.99219789056
"NCT54","OUT010",-368.644793705425
"DRJ39","OUT010",1579.61117403916
"FDW55","OUT049",4061.39357333283
"DRF13","OUT019",418.527150095971
"NCW17","OUT049",2143.0309527537
"FDP13","OUT035",854.112139480247
"FDS08","OUT018",2509.97210291397
"NCP17","OUT035",1161.30322426806
"NCO53","OUT035",2993.02763932114
"FDH19","OUT045",2727.52479955665
"FDJ04","OUT017",1996.03165764832
"FDG10","OUT049",1088.71062980951
"FDA40","OUT010",-452.25743575124
"FDI53","OUT045",2545.73243576744
"FDU09","OUT010",-921.334617670626
"FDK60","OUT045",1548.13228774195
"FDR43","OUT017",694.078126047078
"FDW22","OUT017",3613.51602448732
"DRP47","OUT010",2032.39996849848
"DRG48","OUT010",448.271954905652
"FDA14","OUT035",2493.09898919888
"FDU49","OUT013",1491.73148528799
"FDK28","OUT045",3977.31762578751
"FDT19","OUT046",2803.80950266615
"NCQ42","OUT045",1917.28025810663
"FDD03","OUT045",3637.74818199699
"NCM53","OUT013",1742.50664438304
"NCX53","OUT045",2188.38930814788
"FDV14","OUT027",2847.85649173217
"NCZ54","OUT017",2651.79680841976
"FDB39","OUT013",967.025996327308
"DRC24","OUT046",2455.19845420831
"FDY36","OUT013",1245.90059815231
"FDN01","OUT035",2960.64490631107
"DRH25","OUT046",883.138018132289
"FDV08","OUT046",770.599828093909
"NCP53","OUT049",3839.39995854308
"FDU52","OUT010",621.389961054414
"NCI42","OUT045",3198.30549224601
"FDZ14","OUT035",2111.0014772937
"FDF11","OUT046",3842.59364785559
"FDQ13","OUT018",1116.70541663773
"FDO32","OUT010",-1112.5785932612
"DRJ37","OUT018",2156.31800902511
"FDY43","OUT046",2691.67478755109
"NCT41","OUT017",2530.55514833715
"NCV17","OUT045",2035.52311741899
"FDM04","OUT027",2376.17536370117
"DRB48","OUT018",409.49594301705
"FDM24","OUT013",2507.27017577052
"FDT37","OUT049",4094.36231928281
"NCO05","OUT010",-342.06039132722
"FDL13","OUT046",3742.75064272059
"FDL15","OUT017",2559.47124192019
"FDB11","OUT018",3242.06610124763
"FDL14","OUT019",650.756423397713
"FDY10","OUT019",-61.8946070769217
"FDJ40","OUT049",1904.76403263086
"NCW18","OUT046",3721.71312790842
"NCY06","OUT013",2060.74640181644
"DRE13","OUT018",1097.41803143014
"FDA26","OUT045",3411.74106453732
"NCE19","OUT010",-1038.41654423279
"FDE33","OUT035",1492.01351787932
"DRL59","OUT027",2324.89452916938
"FDY07","OUT046",786.881556153397
"FDF57","OUT018",2493.36828711861
"FDM58","OUT035",1935.29306228183
"FDP26","OUT027",3102.25994528815
"FDY32","OUT046",2636.98437552291
"FDD51","OUT010",-1084.84698656094
"FDU22","OUT018",1616.69559036774
"FDZ49","OUT018",3243.2603358705
"NCI42","OUT017",3375.7552186965
"FDT04","OUT027",2092.94152617051
"NCU41","OUT045",2945.886535038
"FDS56","OUT045",4126.98933087102
"NCN42","OUT017",2454.30458990243
"FDK34","OUT046",3764.74829700024
"FDB03","OUT017",3909.44167352442
"DRJ25","OUT035",933.349238960489
"FDT25","OUT027",3418.65979945638
"FDN20","OUT013",2731.62958832497
"FDP09","OUT013",3400.21991855617
"FDM20","OUT019",1953.3248366837
"NCG55","OUT046",1816.79615993601
"NCP14","OUT045",1580.46261077726
"NCH06","OUT046",3849.33777494073
"FDV52","OUT013",1928.31252978849
"NCL07","OUT035",819.318097446087
"DRJ11","OUT027",4454.0301385095
"DRO59","OUT013",1228.64262361369
"FDW15","OUT010",526.479226106641
"NCQ30","OUT035",2055.8035749209
"NCN54","OUT019",-677.918211064158
"FDY01","OUT027",3316.7393412472
"FDX39","OUT035",3552.34192739932
"FDH53","OUT027",2830.44601942967
"FDA57","OUT035",855.348849886422
"NCC07","OUT010",-187.850713660486
"FDU28","OUT013",3046.69414684104
"FDK36","OUT010",-1052.60572573303
"FDR36","OUT018",488.353119751221
"NCQ17","OUT035",2579.35399222272
"FDS28","OUT019",-945.008943562746
"FDE08","OUT045",2327.55863608518
"FDU22","OUT046",1913.66910040655
"FDG41","OUT045",1727.91000032065
"FDO31","OUT010",-564.214510517902
"FDM21","OUT019",2132.33897161018
"FDU40","OUT017",3160.85855822703
"FDV36","OUT018",1734.70774930459
"FDT10","OUT027",2465.2407771675
"FDX38","OUT045",796.174690535653
"NCU30","OUT027",4044.09429424046
"NCV06","OUT049",3135.3703436241
"FDT16","OUT035",4295.50304494081
"NCP41","OUT027",3167.2920695286
"FDZ56","OUT017",2809.08083831812
"FDC22","OUT035",3209.38607298382
"FDU10","OUT035",839.791357071517
"FDS46","OUT045",1850.88843123285
"FDO08","OUT049",2792.8192017944
"NCV42","OUT018",1461.56160336369
"FDP33","OUT035",4127.35474201976
"FDJ12","OUT046",3311.51181294088
"FDH04","OUT045",1423.75513853762
"NCU54","OUT013",3331.71638751846
"FDO36","OUT010",976.966784311158
"FDT37","OUT027",5470.11839613203
"FDD14","OUT010",1032.85784851779
"FDA16","OUT013",3509.00529866945
"NCS42","OUT019",-431.231902779786
"FDP10","OUT019",-245.018693003754
"FDQ28","OUT049",2578.50668856541
"FDK57","OUT010",25.8021078826465
"FDK02","OUT013",1903.35139885179
"FDW47","OUT018",1663.15110314837
"NCC42","OUT018",1941.69800507918
"FDQ37","OUT018",2803.76541655195
"FDL40","OUT046",1546.77240335092
"DRE13","OUT010",-465.948607614215
"FDQ34","OUT027",3098.39662575503
"NCB54","OUT046",2032.02720726151
"FDS48","OUT049",2492.51592012691
"FDO15","OUT045",1174.13869176717
"NCT30","OUT013",776.93795524285
"FDU49","OUT027",2870.93077125128
"FDE21","OUT046",1863.73102643211
"FDS49","OUT019",-629.004504581615
"FDT38","OUT027",2836.80885433911
"FDZ01","OUT045",1625.53176467395
"FDC41","OUT035",1359.43253038797
"DRG13","OUT010",701.032806330912
"NCZ42","OUT018",3438.75494828597
"NCM07","OUT045",1296.03589063913
"NCV17","OUT018",1794.14490786152
"DRK39","OUT035",1470.8559992985
"FDS37","OUT018",1555.27051905583
"FDV12","OUT019",-302.808669886094
"NCG19","OUT018",3395.67145039996
"FDS51","OUT013",1079.36426568202
"NCO14","OUT046",727.686593861863
"FDC38","OUT046",2123.10629184193
"FDN15","OUT046",2281.99088980576
"NCH42","OUT013",3608.60760466297
"FDQ22","OUT046",664.932466439477
"FDC05","OUT013",3157.53743754149
"FDZ31","OUT013",3114.22213478845
"DRJ23","OUT049",3103.19971492584
"FDC52","OUT035",2622.22191336847
"DRD12","OUT010",-468.437885154613
"FDV55","OUT017",2447.72987548967
"FDD32","OUT046",1381.93861334373
"FDR01","OUT049",3321.87014274714
"FDY08","OUT019",363.273436450516
"FDQ45","OUT045",2928.76527670364
"DRN11","OUT027",3729.41996448859
"NCS05","OUT018",1844.39598592661
"FDY32","OUT035",2737.64915082837
"NCD31","OUT045",2562.02219437632
"NCE06","OUT049",2647.65894158093
"NCP14","OUT046",1624.164170171
"NCF18","OUT019",1113.16111661403
"FDF14","OUT018",2147.85866131034
"FDB22","OUT017",2567.17714062297
"NCH54","OUT049",2617.84956401446
"FDU27","OUT035",997.767140669618
"FDS58","OUT027",4032.39299468951
"NCU29","OUT035",2445.33931549359
"FDJ57","OUT013",3043.45163764516
"FDL56","OUT049",1487.43448810707
"FDH60","OUT035",3278.64601456249
"FDN24","OUT018",605.87616381635
"FDD02","OUT017",2019.63505138152
"FDP15","OUT017",4164.33405402577
"FDB28","OUT027",4586.34256907079
"DRC49","OUT045",2240.7052001054
"NCG30","OUT018",1654.80178667603
"FDJ14","OUT049",1420.52969403012
"FDL52","OUT045",619.27789209765
"NCG19","OUT027",5094.49504032979
"NCN41","OUT035",2091.18141415259
"FDW22","OUT013",3594.77028557153
"FDI02","OUT013",1846.09007655318
"FDV51","OUT045",2590.56828264626
"FDV48","OUT046",1338.24445425486
"NCL17","OUT019",348.713651021224
"FDP46","OUT045",1377.7479564323
"FDU10","OUT045",599.84800468175
"FDT37","OUT010",2149.97862510389
"FDI27","OUT035",981.669464617743
"FDN51","OUT046",4172.67946215387
"FDW07","OUT035",1581.4228186756
"FDN45","OUT049",3607.65654163373
"DRN37","OUT027",4070.31589577985
"DRF48","OUT049",3070.13016911911
"FDP38","OUT019",-1024.96209247509
"NCX18","OUT027",4549.50663185541
"FDK45","OUT018",1569.51767840253
"FDZ37","OUT049",1537.24464213569
"FDS50","OUT018",3258.47802133889
"NCR54","OUT018",2798.6983902119
"NCS17","OUT035",1635.78566861097
"FDV31","OUT046",2847.03765582276
"DRE27","OUT017",1623.47157001625
"FDN60","OUT013",2571.42921283493
"FDK26","OUT013",3015.60037471309
"FDX37","OUT018",1329.64905296153
"FDW31","OUT046",3196.72871724994
"FDX26","OUT018",2648.0458097626
"DRL49","OUT019",373.473367679369
"FDU49","OUT017",1539.77542852881
"FDY58","OUT046",3616.59936204082
"FDN03","OUT045",3909.0383179283
"NCV06","OUT010",1150.27891466046
"FDH53","OUT045",1324.95920163952
"FDG31","OUT018",821.303863247584
"NCC06","OUT045",1979.68010931713
"FDS13","OUT049",4259.82911566935
"FDP16","OUT035",4029.06000979868
"FDA35","OUT013",1996.23284961294
"DRP47","OUT018",3677.98486664058
"FDY28","OUT010",1528.65110039328
"FDY20","OUT035",1649.71910624907
"NCH30","OUT017",1858.99314225853
"NCR29","OUT019",-969.799550107922
"NCP05","OUT013",2414.3682280044
"NCF30","OUT019",48.8304953392974
"FDA08","OUT035",2834.73582450068
"FDN51","OUT027",5599.03787704947
"FDH12","OUT046",1715.23701258555
"FDY39","OUT017",3048.74841748939
"NCO53","OUT045",2814.71126760941
"FDB40","OUT046",2403.55285008106
"FDH02","OUT049",1585.26247923831
"FDY11","OUT027",2547.38927695825
"FDQ09","OUT019",-78.1538543563264
"FDP16","OUT013",3923.14041836431
"NCF55","OUT018",302.736112864591
"FDY09","OUT027",4267.45181913173
"FDY39","OUT045",2886.74852531733
"NCU53","OUT049",2693.75078551504
"NCT41","OUT049",2507.57171387963
"FDJ45","OUT046",637.551695799981
"FDR28","OUT013",2682.35846435917
"FDN08","OUT013",1964.86557132539
"FDJ07","OUT049",1943.66656589348
"FDZ09","OUT027",4061.59920433591
"FDQ14","OUT017",2521.18990011602
"FDY12","OUT027",2313.6002588228
"FDK57","OUT046",1929.29292891211
"FDD20","OUT049",2077.84135659129
"FDS36","OUT018",1540.32966031256
"FDI40","OUT049",1761.07573205152
"FDJ40","OUT045",1744.16651800132
"FDE08","OUT013",2399.90384938408
"DRK01","OUT013",1556.22335578401
"FDC58","OUT049",832.462574470452
"FDE50","OUT046",3055.83760778829
"FDX48","OUT035",2627.41833337221
"DRM35","OUT018",2535.63615335707
"FDG41","OUT013",1804.89747823139
"FDB52","OUT046",4049.17533920384
"FDV19","OUT045",2526.97380506837
"DRG48","OUT017",2414.1653339345
"FDI26","OUT013",2905.01004838969
"FDU11","OUT019",36.4595608625178
"FDF59","OUT019",139.360718876005
"FDR07","OUT049",1659.40805166752
"NCE06","OUT017",2656.73445895916
"FDE10","OUT046",2147.12001681344
"NCO55","OUT046",1723.29691480837
"FDZ13","OUT013",902.449730980584
"FDT50","OUT017",1694.43932388523
"FDH12","OUT010",-205.296537968736
"FDD21","OUT045",1852.41506684456
"NCM05","OUT013",4143.45470446894
"FDK04","OUT013",1012.3963463884
"FDN33","OUT017",1672.07455123922
"NCM18","OUT010",-880.371762588788
"DRC25","OUT049",1462.06262642886
"FDT47","OUT017",1705.6989854191
"FDD45","OUT027",2989.01843780887
"NCD07","OUT018",1522.91087277523
"NCY54","OUT010",826.257312389701
"FDL12","OUT049",1122.38840315505
"FDL02","OUT017",1813.6231810421
"FDC60","OUT035",1622.50365583266
"FDR37","OUT017",3025.47663562844
"FDY16","OUT017",3066.76288729991
"FDU26","OUT045",1909.22133294322
"FDN24","OUT013",902.245678101734
"FDH44","OUT013",2471.66165017901
"FDE23","OUT010",-1064.43353597596
"FDW60","OUT017",2950.11910081206
"FDQ55","OUT049",2010.33653466167
"FDV32","OUT027",2475.92993461867
"FDV03","OUT010",616.635799069938
"FDY14","OUT010",2299.93662404927
"NCL55","OUT027",5410.30957239183
"DRF25","OUT017",752.076621514635
"FDX03","OUT046",812.885641901151
"FDF40","OUT045",3892.96432027408
"FDX24","OUT010",-402.890980113368
"FDA25","OUT049",1778.96001496749
"FDH21","OUT018",2272.48187200837
"FDB47","OUT010",1430.09754005736
"FDT34","OUT019",-242.521113838065
"FDS39","OUT010",396.092483638061
"NCU05","OUT046",1261.0561602709
"FDE02","OUT049",1587.72792545574
"FDL25","OUT035",1644.43100909168
"FDC50","OUT049",1591.2179915036
"FDZ32","OUT049",1853.68165187809
"FDV14","OUT045",1357.7518723601
"FDR07","OUT045",1503.43390413368
"FDB26","OUT049",1016.27471024329
"NCR50","OUT045",2369.81639350251
"FDP01","OUT018",2227.50204445272
"FDH57","OUT045",2031.17236584714
"FDM60","OUT027",2168.50025198797
"FDA45","OUT017",2863.46816264742
"FDU55","OUT017",4184.16967236769
"FDH40","OUT035",1518.69362446481
"FDG40","OUT019",-1306.20023722115
"FDT12","OUT049",3663.17491432673
"DRL59","OUT045",820.94662496642
"FDT47","OUT018",1362.90800155318
"FDI60","OUT017",1211.72612794951
"DRF51","OUT027",2067.915190986
"NCK31","OUT049",929.370294914229
"FDB08","OUT045",2514.9274024797
"FDM44","OUT035",1790.60445436215
"FDD46","OUT018",2142.63673164808
"FDR27","OUT019",216.057395509209
"FDV56","OUT010",-82.4648773522028
"FDM02","OUT049",1522.07435605906
"FDU45","OUT018",1567.49029800375
"FDZ10","OUT017",2099.58522296263
"NCK31","OUT010",-1055.45623213539
"FDR27","OUT035",2315.03995944487
"FDF33","OUT013",1780.30845139614
"FDJ36","OUT046",1699.10005521139
"FDP33","OUT049",4094.25413298703
"FDG17","OUT046",3906.21271516521
"FDG47","OUT027",5584.70315539722
"NCW29","OUT046",2036.75803232865
"DRH59","OUT017",1260.84768738223
"FDR32","OUT017",3756.50273270709
"FDP48","OUT035",3073.68453239435
"FDG17","OUT035",4034.63069786209
"DRJ59","OUT017",779.638060544966
"FDY48","OUT027",3110.55172113657
"FDB02","OUT046",2842.86773741493
"FDN10","OUT019",-6.88980463209408
"NCD55","OUT035",842.461805574237
"FDX34","OUT013",1968.49682122407
"FDZ38","OUT045",2684.99893575199
"DRF37","OUT049",4193.99677267474
"DRL47","OUT019",82.2688770670193
"FDL27","OUT035",1219.03963033673
"NCP53","OUT035",3850.89154167319
"FDT03","OUT019",1062.55165935373
"FDJ28","OUT035",3195.5742404362
"FDF40","OUT018",3679.80909874794
"FDA32","OUT035",3575.53440242008
"NCP02","OUT017",1051.50130908997
"FDZ31","OUT045",3052.63459768854
"NCQ29","OUT013",4118.5211349883
"FDP57","OUT010",-203.572531511287
"FDL32","OUT027",3289.24139763239
"DRB01","OUT035",3165.90524038014
"FDJ40","OUT046",1803.26377106654
"FDO24","OUT018",2238.25982956773
"FDO11","OUT018",3673.40823509892
"FDA56","OUT035",2080.10660232505
"FDF02","OUT045",1613.15845421694
"FDA10","OUT013",1962.95118039862
"NCI55","OUT017",2031.01244149896
"FDZ40","OUT010",-992.146733471248
"FDV08","OUT049",823.424694811682
"FDN48","OUT013",1479.2140188915
"FDU57","OUT017",2538.13619307782
"DRF49","OUT013",1837.88884618006
"FDS02","OUT035",3266.244636101
"FDS43","OUT046",2987.72002134802
"FDT16","OUT013",4141.39880827245
"FDX19","OUT027",5131.46190629883
"FDK15","OUT046",1596.56791567863
"DRA12","OUT049",2345.11304766683
"FDY35","OUT017",923.915756533131
"NCU42","OUT013",2716.60027991465
"FDD26","OUT013",3001.60081563263
"FDR11","OUT018",2319.94940088682
"NCP53","OUT045",3689.59843783539
"FDP34","OUT045",2430.12010455541
"NCV41","OUT019",-144.368401680136
"FDN20","OUT018",2402.96470921717
"FDZ16","OUT018",2803.60745523788
"FDZ28","OUT049",2153.78925323862
"NCL55","OUT013",3994.07224026627
"NCJ17","OUT046",1342.35280156791
"FDT37","OUT046",4034.19509429081
"FDV51","OUT049",2786.6310015903
"FDZ28","OUT035",2230.05355456115
"FDN27","OUT013",1923.03871102976
"FDS14","OUT019",650.188818849352
"FDZ58","OUT045",1892.76109427888
"FDD46","OUT046",2475.11381622238
"FDJ03","OUT035",1001.96974119614
"FDU03","OUT010",1018.86219292615
"FDA33","OUT027",3830.66187902679
"NCW53","OUT035",3161.86626717033
"NCC55","OUT017",716.173351071399
"FDP52","OUT019",1759.60248128697
"FDE39","OUT049",2030.53453119394
"FDB44","OUT035",3483.5382844177
"FDG59","OUT013",678.995485273512
"FDI05","OUT013",1259.32329865269
"FDF59","OUT045",1977.90826961689
"FDM39","OUT019",987.679243600916
"FDB14","OUT013",1526.17477243029
"NCS05","OUT019",234.512588771922
"DRJ35","OUT045",950.246615814061
"FDO31","OUT019",-545.545214014864
"FDA31","OUT046",2773.41893285773
"FDX40","OUT049",745.543842867383
